FIPS Code,State,Area name,Attribute,Value
5099,AR,Nevada County,"Percent of adults who are high school graduates (or equivalent), 1990",36.2
5099,AR,Nevada County,"Percent of adults completing some college or associate degree, 1990",14.5
5099,AR,Nevada County,"Percent of adults with a bachelor's degree or higher, 1990",9.8
5099,AR,Nevada County,"Less than high school graduate, 2000",2033
5099,AR,Nevada County,"High school graduate (or equivalency), 2000",2580
5099,AR,Nevada County,"Some college or associate degree, 2000",1258
5099,AR,Nevada County,"Bachelor's degree or higher, 2000",704
5099,AR,Nevada County,"Percent of adults who are not high school graduates, 2000",30.9
5099,AR,Nevada County,"Percent of adults who are high school graduates (or equivalent), 2000",39.2
5099,AR,Nevada County,"Percent of adults completing some college or associate degree, 2000",19.1
5099,AR,Nevada County,"Percent of adults with a bachelor's degree or higher, 2000",10.7
5099,AR,Nevada County,"Less than high school graduate, 2008-12",1162
5099,AR,Nevada County,"High school graduate (or equivalency), 2008-12",2451
5099,AR,Nevada County,"Some college or associate degree, 2008-12",1885
5099,AR,Nevada County,"Bachelor's degree or higher, 2008-12",689
5099,AR,Nevada County,"Percent of adults who are not high school graduates, 2008-12",18.78131566
5099,AR,Nevada County,"Percent of adults who are high school graduates (or equivalent), 2008-12",39.61532245
5099,AR,Nevada County,"Percent of adults completing some college or associate degree, 2008-12",30.46710845
5099,AR,Nevada County,"Percent of adults with a bachelor's degree or higher, 2008-12",11.13625343
5099,AR,Nevada County,"Less than high school graduate, 2019-23",554
5099,AR,Nevada County,"High school graduate (or equivalency), 2019-23",2734
5099,AR,Nevada County,"Some college or associate degree, 2019-23",1662
5099,AR,Nevada County,"Bachelor's degree or higher, 2019-23",654
5099,AR,Nevada County,"Percent of adults who are not high school graduates, 2019-23",9.88579586
5099,AR,Nevada County,"Percent of adults who are high school graduates (or equivalent), 2019-23",48.78658101
5099,AR,Nevada County,"Percent of adults completing some college or associate degree, 2019-23",29.65738758
5099,AR,Nevada County,"Percent of adults with a bachelor's degree or higher, 2019-23",11.67023555
5101,AR,Newton County,2013 Urban Influence Code,8
5101,AR,Newton County,2024 Urban Influence Code,7
5101,AR,Newton County,2013 Rural-urban Continuum Code,9
5101,AR,Newton County,2023 Rural-urban Continuum Code,9
5101,AR,Newton County,"Less than a high school diploma, 1970",2452
5101,AR,Newton County,"High school diploma only, 1970",664
5101,AR,Newton County,"Some college (1-3 years), 1970",171
5101,AR,Newton County,"Four years of college or higher, 1970",82
5101,AR,Newton County,"Percent of adults with less than a high school diploma, 1970",72.8
5101,AR,Newton County,"Percent of adults with a high school diploma only, 1970",19.7
5101,AR,Newton County,"Percent of adults completing some college (1-3 years), 1970",5.1
5101,AR,Newton County,"Percent of adults completing four years of college or higher, 1970",2.4
5101,AR,Newton County,"Less than a high school diploma, 1980",2546
5101,AR,Newton County,"High school diploma only, 1980",1391
5101,AR,Newton County,"Some college (1-3 years), 1980",393
5101,AR,Newton County,"Four years of college or higher, 1980",321
5101,AR,Newton County,"Percent of adults with less than a high school diploma, 1980",54.7
5101,AR,Newton County,"Percent of adults with a high school diploma only, 1980",29.9
5101,AR,Newton County,"Percent of adults completing some college (1-3 years), 1980",8.4
5101,AR,Newton County,"Percent of adults completing four years of college or higher, 1980",6.9
5101,AR,Newton County,"Less than high school graduate, 1990",2064
5101,AR,Newton County,"High school graduate (or equivalency), 1990",1860
5101,AR,Newton County,"Some college or associate degree, 1990",669
5101,AR,Newton County,"Bachelor's degree or higher, 1990",336
5101,AR,Newton County,"Percent of adults who are not high school graduates, 1990",41.9
5101,AR,Newton County,"Percent of adults who are high school graduates (or equivalent), 1990",37.7
5101,AR,Newton County,"Percent of adults completing some college or associate degree, 1990",13.6
5101,AR,Newton County,"Percent of adults with a bachelor's degree or higher, 1990",6.8
5101,AR,Newton County,"Less than high school graduate, 2000",1733
5101,AR,Newton County,"High school graduate (or equivalency), 2000",2199
5101,AR,Newton County,"Some college or associate degree, 2000",1195
5101,AR,Newton County,"Bachelor's degree or higher, 2000",687
5101,AR,Newton County,"Percent of adults who are not high school graduates, 2000",29.8
5101,AR,Newton County,"Percent of adults who are high school graduates (or equivalent), 2000",37.8
5101,AR,Newton County,"Percent of adults completing some college or associate degree, 2000",20.6
5101,AR,Newton County,"Percent of adults with a bachelor's degree or higher, 2000",11.8
5101,AR,Newton County,"Less than high school graduate, 2008-12",1160
5101,AR,Newton County,"High school graduate (or equivalency), 2008-12",2444
5101,AR,Newton County,"Some college or associate degree, 2008-12",1629
5101,AR,Newton County,"Bachelor's degree or higher, 2008-12",747
5101,AR,Newton County,"Percent of adults who are not high school graduates, 2008-12",19.39799331
5101,AR,Newton County,"Percent of adults who are high school graduates (or equivalent), 2008-12",40.86956522
5101,AR,Newton County,"Percent of adults completing some college or associate degree, 2008-12",27.24080268
5101,AR,Newton County,"Percent of adults with a bachelor's degree or higher, 2008-12",12.4916388
5101,AR,Newton County,"Less than high school graduate, 2019-23",761
5101,AR,Newton County,"High school graduate (or equivalency), 2019-23",2011
5101,AR,Newton County,"Some college or associate degree, 2019-23",1710
5101,AR,Newton County,"Bachelor's degree or higher, 2019-23",745
5101,AR,Newton County,"Percent of adults who are not high school graduates, 2019-23",14.55902047
5101,AR,Newton County,"Percent of adults who are high school graduates (or equivalent), 2019-23",38.47331165
5101,AR,Newton County,"Percent of adults completing some college or associate degree, 2019-23",32.71475033
5101,AR,Newton County,"Percent of adults with a bachelor's degree or higher, 2019-23",14.25291754
5103,AR,Ouachita County,2013 Urban Influence Code,8
5103,AR,Ouachita County,2024 Urban Influence Code,7
5103,AR,Ouachita County,2013 Rural-urban Continuum Code,7
5103,AR,Ouachita County,2023 Rural-urban Continuum Code,7
5103,AR,Ouachita County,"Less than a high school diploma, 1970",10773
5103,AR,Ouachita County,"High school diploma only, 1970",4567
5103,AR,Ouachita County,"Some college (1-3 years), 1970",1225
5103,AR,Ouachita County,"Four years of college or higher, 1970",918
5103,AR,Ouachita County,"Percent of adults with less than a high school diploma, 1970",61.6
5103,AR,Ouachita County,"Percent of adults with a high school diploma only, 1970",26.1
5103,AR,Ouachita County,"Percent of adults completing some college (1-3 years), 1970",7
5103,AR,Ouachita County,"Percent of adults completing four years of college or higher, 1970",5.3
5103,AR,Ouachita County,"Less than a high school diploma, 1980",8985
5103,AR,Ouachita County,"High school diploma only, 1980",6052
5103,AR,Ouachita County,"Some college (1-3 years), 1980",1964
5103,AR,Ouachita County,"Four years of college or higher, 1980",1703
5103,AR,Ouachita County,"Percent of adults with less than a high school diploma, 1980",48
5103,AR,Ouachita County,"Percent of adults with a high school diploma only, 1980",32.4
5103,AR,Ouachita County,"Percent of adults completing some college (1-3 years), 1980",10.5
5103,AR,Ouachita County,"Percent of adults completing four years of college or higher, 1980",9.1
5103,AR,Ouachita County,"Less than high school graduate, 1990",7038
5103,AR,Ouachita County,"High school graduate (or equivalency), 1990",6375
5103,AR,Ouachita County,"Some college or associate degree, 1990",4145
5103,AR,Ouachita County,"Bachelor's degree or higher, 1990",2441
5103,AR,Ouachita County,"Percent of adults who are not high school graduates, 1990",35.2
5103,AR,Ouachita County,"Percent of adults who are high school graduates (or equivalent), 1990",31.9
5103,AR,Ouachita County,"Percent of adults completing some college or associate degree, 1990",20.7
5103,AR,Ouachita County,"Percent of adults with a bachelor's degree or higher, 1990",12.2
5103,AR,Ouachita County,"Less than high school graduate, 2000",5032
5103,AR,Ouachita County,"High school graduate (or equivalency), 2000",6622
5103,AR,Ouachita County,"Some college or associate degree, 2000",4906
5103,AR,Ouachita County,"Bachelor's degree or higher, 2000",2415
5103,AR,Ouachita County,"Percent of adults who are not high school graduates, 2000",26.5
5103,AR,Ouachita County,"Percent of adults who are high school graduates (or equivalent), 2000",34.9
5103,AR,Ouachita County,"Percent of adults completing some college or associate degree, 2000",25.9
5103,AR,Ouachita County,"Percent of adults with a bachelor's degree or higher, 2000",12.7
5103,AR,Ouachita County,"Less than high school graduate, 2008-12",2649
5103,AR,Ouachita County,"High school graduate (or equivalency), 2008-12",7127
5103,AR,Ouachita County,"Some college or associate degree, 2008-12",5314
5103,AR,Ouachita County,"Bachelor's degree or higher, 2008-12",2715
5103,AR,Ouachita County,"Percent of adults who are not high school graduates, 2008-12",14.8778433
5103,AR,Ouachita County,"Percent of adults who are high school graduates (or equivalent), 2008-12",40.028082
5103,AR,Ouachita County,"Percent of adults completing some college or associate degree, 2008-12",29.845549
5103,AR,Ouachita County,"Percent of adults with a bachelor's degree or higher, 2008-12",15.2485257
5103,AR,Ouachita County,"Less than high school graduate, 2019-23",1742
5103,AR,Ouachita County,"High school graduate (or equivalency), 2019-23",6619
5103,AR,Ouachita County,"Some college or associate degree, 2019-23",4936
5103,AR,Ouachita County,"Bachelor's degree or higher, 2019-23",2364
5103,AR,Ouachita County,"Percent of adults who are not high school graduates, 2019-23",11.12317221
5103,AR,Ouachita County,"Percent of adults who are high school graduates (or equivalent), 2019-23",42.26422323
5103,AR,Ouachita County,"Percent of adults completing some college or associate degree, 2019-23",31.51778303
5103,AR,Ouachita County,"Percent of adults with a bachelor's degree or higher, 2019-23",15.09482153
5105,AR,Perry County,2013 Urban Influence Code,2
5105,AR,Perry County,2024 Urban Influence Code,4
5105,AR,Perry County,2013 Rural-urban Continuum Code,2
5105,AR,Perry County,2023 Rural-urban Continuum Code,2
5105,AR,Perry County,"Less than a high school diploma, 1970",2344
5105,AR,Perry County,"High school diploma only, 1970",684
5105,AR,Perry County,"Some college (1-3 years), 1970",126
5105,AR,Perry County,"Four years of college or higher, 1970",112
5105,AR,Perry County,"Percent of adults with less than a high school diploma, 1970",71.8
5105,AR,Perry County,"Percent of adults with a high school diploma only, 1970",20.9
5105,AR,Perry County,"Percent of adults completing some college (1-3 years), 1970",3.9
5105,AR,Perry County,"Percent of adults completing four years of college or higher, 1970",3.4
5105,AR,Perry County,"Less than a high school diploma, 1980",2124
5105,AR,Perry County,"High school diploma only, 1980",1629
5105,AR,Perry County,"Some college (1-3 years), 1980",360
5105,AR,Perry County,"Four years of college or higher, 1980",243
5105,AR,Perry County,"Percent of adults with less than a high school diploma, 1980",48.8
5105,AR,Perry County,"Percent of adults with a high school diploma only, 1980",37.4
5105,AR,Perry County,"Percent of adults completing some college (1-3 years), 1980",8.3
5105,AR,Perry County,"Percent of adults completing four years of college or higher, 1980",5.6
5105,AR,Perry County,"Less than high school graduate, 1990",2031
5105,AR,Perry County,"High school graduate (or equivalency), 1990",2127
5105,AR,Perry County,"Some college or associate degree, 1990",742
5105,AR,Perry County,"Bachelor's degree or higher, 1990",326
5105,AR,Perry County,"Percent of adults who are not high school graduates, 1990",38.9
5105,AR,Perry County,"Percent of adults who are high school graduates (or equivalent), 1990",40.7
